chunk_id;content;summary;chunk_type;filename;page_number
a1ff097b3700bff360fb8e2d59574e62;"value: 200 mm. Select Submit values.

Subsequently: Select Open front chuck. Select Close front chuck. Select Con�nue. Select Approach material. The ﬁeld Laser value on the screen shows a certain value. Use the switch [Y+] on the control panel of the trolley (or the arrow buton on the screen) to move

the trolley fully forward.

Keep an eye on the Laser value on the screen and move the trolley to the rear with switch [Y‒] (or the arrow buton on the screen). Make sure that the laser beam con�nues to hit the material.

Select Finish.

If the laser value changes more than 2 (mm) you must align the chucks.

For the procedure to align the chucks: Contact the HGG service department.

9.3 Base calibra�on of the robot

Base calibration makes sure that the 0 point of the robot is actually the 0 point. It sets the correct position of the robot related to the entire system.

The RoboRail is supplied with a tube (L = 2 m, 120 x 120 mm*) as reference part. If this tube is not available anymore, you must take an alternative square tube – with very accurate dimensions – that you use as a reference part. Dimensions of the alternative tube: min. 120 x 120 mm | max. 200 x 200 mm*

For USA:

dimensions of the reference tube are L = 7 ft, 4 x 8”, thickness = ⅛” - dimensions of an alternative tube must be min. (min. 5 x 5” / max. 8 x 8”)

Before you start: Make sure that the conveyor mode plate is removed and that a regular chuck clamp is installed.

For the base calibra�on of the robot, do the procedure that follows: In the Calibra�on menu: select the buton Base calibra�on. Select Go to step 1.

If you use the reference tube supplied with the RoboRail: ** Select Use default measurement tube.

** For USA, if you did not receive the square tube but the 4 x 8” tube or if you did not receive any tube:

skip this instruction and continue with the next (“If you use an alternative square tube:”) - enter the dimensions in mm (1” = 25.4 mm)

Page 49/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

If you use an alterna�ve square tube: Accurately measure the outside dimensions of the tube (height and width). Enter the height and the width of the tube (in mm) on the screen (or use the arrow keys to do so). Max.

En va er the height and the width of the tube (in mm) on the screen (or use the arrow keys to do so). Max. ue: 200 mm.

value: 200 mm. Select Submit values.

Subsequently: Select Conveyor is removed to conﬁrm that the conveyor mode plate is removed and that a regular

Se ch ect Conveyor is removed to confirm that the conveyor mode plate is removed and that a regular uck clamp is installed.

chuck clamp is installed. Select Open front chuck. On control panel of the trolley: set the switch CHUCK CLAMP to OFF to open the rear chuck. Slide the reference tube or the alterna�ve tube into the machine. Select Close front chuck. On control panel of the trolley: set the switch CHUCK CLAMP to ON to close the rear chuck. Select Move trolley forward and/or Move Trolley backward to slide the tube into the robot cell.

(Alterna�ve: use the switch [Y+] / [Y‒] on the control panel of the trolley to move the trolley to the front / rear.)

Make sure that the tube is below the torch. Select Go to step 4. Select Start calibra�ng the base. The robot measures the posi�on of the top and sides of the reference tube and deﬁnes the base

loca�on.

The remote control shows a pop-up message to conﬁrm that the calibra�on was successful. When the machine completed the movement: select Done. Release the tube and remove it from the machine. Select Return to home to exit this calibra�on screen.

Page 50/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I'm unable to see images directly. However, I can help you identify common key elements that might be included in a Roborail machine manual. These could include:

1. **Introduction**: Overview of the machine, its purpose, and uses.

2. **Specifications**: Technical details such as dimensions, weight, power requirements, and any other relevant specifications.

3. **Components**: Diagrams or photos labeling key parts of the machine, such as the control panel, safety features, and other critical elements.

4. **Operating Instructions**: Step-by-step guidelines on how to operate the machine, including start-up procedures, how to load materials, and basic operation.

5. **Safety Information**: Important safety warnings, precautions, and emergency procedures to follow while operating the machine.

6. **Maintenance Guidelines**: Instructions on how to care for and maintain the machine, including routine checks and cleaning procedures.

7. **Troubleshooting**: Common issues that may arise while using the";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;49
d3c182a9d431934105c94f89ce1d2a46;"9.4 Tool calibra�on of the robot

Tool calibration makes sure that the robot exactly knows the position of the torch, including the distance of the torch above the material. This calibration procedure can be important if the torch is bent due to the heat of the cutting process.

Before you start: Make sure that there is no material inside the cu�ng cell. Make sure that you have equipped the torch with 125 A consumables ( Image 3).

(Consumables of 65 A are 3 mm too short for calibration purposes.)

Make sure that the cu�ng cell is closed.

In case of large cu�ng faults (>10 mm / ⅜”) before calibra�on: Put the robot in Slow mode (botom le� of the screen) so you can stop it before it hits the sensor or the

= Put the robot in Slow mode (bottom left of the screen) so you can stop it before it hits the sensor or the robot cell.

robot cell. If this happens during the calibra�on process: push the Emergency buton on the remote control to stop the robot.

=

For the tool calibra�on of the robot, do the procedure that follows: In the Calibra�on menu: select the buton Tool calibra�on. Inside the cu�ng cell: remove the cover of the tool sensor. Select I have removed the sensor cover and equipped the 125amp consumables. Select Con�nue. Select Start tool calibra�on. Tool calibra�on consists of three moving and turning cycles to set the torch posi�on oﬀsets correctly. This

value is automa�cally saved.

Make sure that the laser beam touches the black (=upper) part of the torch ( Image 4). If it touches the white (=lower) part of the torch: contact the HGG service department.

When the tool calibra�on is completed: Select Done. Select Return to home. The torch posi�on is correct.

If the tool calibra�on of the robot did not solve the problem: Con�nue with § 3.3 to do a base calibra�on of the robot.

      Image 3  Consumables 125 A   Image 4  Laser posi�on on  the torch  

Page 51/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

9.5 Calibra�on of the trolley

Calibration of the trolley sets the correct position of the trolley related to the robot. If the home position of the trolley is not correct, it can cause incorrect product sizes.

For the calibra�on of the posi�on of the trolley, do the procedure that follows: In the Calibra�on menu: select the buton Trolley posi�on calibra�on. Select Go to step 1. Select Home the trolley to move the trolley to the rear. Accurately measure the distance between the rear of the trolley and the hook ( Image 5). Enter the distance (in mm) on the screen (or use the arrow keys to do so). Select Submit values. Select Home trolley.

Subsequently, to make sure that the home posi�on of the trolley is correct: Accurately measure the distance between the rear of the trolley and the hook again.

If the distance = 35 mm (1⅜”): Calibra�on of the trolley was successful. Select Return to home.

If the distance is ≠ 35 mm (1⅜”): Repeat the calibra�on procedure.

Subsequently: Con�nue with § 3.5 to align the front and rear chucks.

Image 5 Distance between trolley and hook

9.6 Calibra�on of the infeed | home posi�on

Calibration of the infeed table makes sure that the home position of the infeed sliders is correct. In this position the sliders put the material in the center of the bogies.

Necessary tool:

Page 52/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Measuring tape

For the calibra�on of the posi�on of the infeed table, do the procedure that follows: Select Con�nue. Select Home infeed to move the infeed sliders to their home posi�on. In this posi�on the sliders are fully

retracted and they are near the end stops.

Select Con�nue. Accurately measure the distance between the end of the slider and the end stop of the infeed table (this

is the hook behind the slider) ( Image 6). It does not mater which slider you measure.";"I'm sorry, but I can't see images. However, I can help you understand what key elements might typically be found in a Roborail machine manual. 

A Roborail machine manual generally includes:

1. **Introduction**: Overview of the machine, its purpose, and applications.

2. **Safety Warnings**: Important safety information that must be followed to avoid accidents and injuries.

3. **Technical Specifications**: Detailed specifications regarding the model, dimensions, weight, power requirements, and operational capacity.

4. **Components Overview**: Diagram or labeling of key parts of the machine, such as the control panel, rail system, and drive units.

5. **Setup Instructions**: Step-by-step guidance on how to install and set up the machine, including any assembly required.

6. **Operating Instructions**: Detailed procedures on how to operate the machine, including controls, settings, and operational best practices.

7. **Maintenance Guidelines**: Information on routine maintenance, troubleshooting common issues";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;51
64d3d0e4238e315553190a151f1c4f69;"Enter the distance (in mm) on the screen (or use the arrow keys to do so). Select Submit value. Select Con�nue. Select Home infeed.

Subsequently, to make sure that the home posi�on of the sliders is correct: Accurately measure the distance between the end of the slider and the end stop of the infeed table

again.

If the distance = 5 mm (⅕”): Calibra�on of the infeed table was successful. Select Return to the main screen.

If the distance is ≠ 5 mm (⅕”): Select Go back to the previous step and repeat the procedure.

      Side view  Image 6  Distance between end of slider and end  stop   Top view  

Page 53/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

9.7 Calibra�on of the infeed | material

This calibration procedure sets the correct infeed position of the material. An incorrect position can cause problems to load the material and incorrect cutting positions.

For the calibra�on of the infeed posi�on of the material, do the procedure that follows: In the Calibra�on menu: select the buton Infeed material posi�on calibra�on. Select Con�nue. Select Home infeed to put the infeed at its home posi�on. Select Home trolley to move the trolley to the rear. This is a safe posi�on of the trolley during the

calibra�on process.

Select Con�nue. Select Infeed forward and/or Infeed backward to move the infeed just a�er the centerline of the bogies ( Image 7). In this posi�on the infeed sliders are at 1 to max. 5 mm (¹/25 to max. ⅕”) a�er the center of the bogies.

Select Submit posi�on. Select Finish.

Image 7 Posi�on of the infeed sliders

Page 54/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Metal proﬁles | shapes

               Round tube/pipe   Square tube   Channel   Flat bar   Angle  

Components

Main components of the RoboRail (refer to the images below): A. Front chuck (#5) B. Trolley with rear chuck (#4) Infeed table (#16) C. D. Cu�ng cell (#13) E. Robot (#3) F. Torch G. Control unit (#9) H. Bogies (front / middle / rear) I. Conveyor mode plate J. Controls

Remote control (#10) - -";"I'm sorry, but I can't see images or visual content. However, I can provide a general overview of what key elements might be included in a Roborail machine manual. Typically, such a manual would include:

1. **Overview of the Machine**: Description of the Roborail machine, its purpose, and applications.

2. **Components and Parts**: Diagrams or images of the machine with labels identifying key components.

3. **Operating Instructions**: Step-by-step procedures on how to operate the machine safely and effectively.

4. **Maintenance Guidelines**: Information on routine maintenance tasks, inspection processes, and troubleshooting tips.

5. **Safety Precautions**: Important safety information, warnings, and recommended protective gear for users.

6. **Technical Specifications**: Details about the machine's capabilities, power requirements, dimensions, and performance metrics.

7. **Troubleshooting Section**: Common issues users may face and solutions to resolve them.

8. **Contact Information for Support**";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;53
bc2c769c1b71945efdd1eff244baf59b;"Power / maintenance switches Trolley controls

2525 mm [8'-3 7/16"") cr Effective cutting

Side view | le� part

Page 55/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

-e =e S\s ele Height centering Ele Profile height -non rotating profiles =|= { =| ey 7s — a ag o Et 88) 32 S| 2 | =I “So Te i Zz length 12192 [40

Side view | right part

3015 mm [9-10 880 mm 2-10 98"" 2352 mm f'-8 58""] 4150 mm [99 14]

Top view | le� part

9250 mm {30-4 3/16"") 13832 mm [45'-4 9/167]

Top view | right part

Page 56/62

version 2.1 | 24-4-2024

  

Conveyor mode plate

Page 57/62

RoboRail Operator’s manual

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

10 Fault ﬁnding, troubleshoo�ng & repair";"I'm unable to view images directly, but I can help you identify and describe common key elements that might be found in a Roborail machine manual. Typically, such a manual would include:

1. **Overview of the Machine**: A description of the Roborail system, including its purpose and key features.

2. **Components Diagram**: Visual aids illustrating all the components of the machine, such as the rail system, robotic arms, sensors, and control units.

3. **Specifications**: Detailed technical specifications such as dimensions, weight, material types, and operational limits.

4. **Setup Instructions**: Step-by-step guidance on how to install and configure the Roborail machine.

5. **Operating Procedures**: Instructions on how to operate the machine, including controls, user interface, and safety protocols.

6. **Maintenance Guidelines**: Recommendations for regular maintenance, troubleshooting common issues, and replacement parts.

7. **Safety Warnings**: Important safety information to ensure safe operation";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;55
f5e93a8a1353b29f0a69dc4c7d50a9b3;Fault message Timeout raising/lowering bogies Robot is in unknown posi�on, only move to top unsafe works Fault No feedback of bogies top or botom The machine is not in one of the three safe posi�ons and needs something special to con�nue. Possible cause or procedure for detec�ng the fault One of the reed switches of the bogies (top or botom) has not switched, Cause: emergency stop during a side to side move or not in a safe posi�on, during a move. Solu�on Performed by Check the reed switches on the bogies, the should light up in an ul�mate top or botom state Cer�ﬁed A retract could work if the robot is near cu�ng area. Skilled If the robot is not able to retract, a move to top unsafe could be tried, but only with slow mode enabled. If that doesn’t work, the robot should be retrieved manually, using the pmac motor window. The axes should be jogged to approximately: J1: -60 J2: 45 J3: -120 J4:-180 J5: 60;"The table outlines a fault message related to a Roborail machine that occurs when there's a timeout in raising or lowering the bogies, and the robot is in an unknown position. This situation indicates that the machine is not in one of three safe positions and requires special procedures to resolve the issue.

**Possible Causes:**
- One of the reed switches (top or bottom) may not have switched, potentially due to an emergency stop during a lateral movement or being in an unsafe position during a move.

**Solutions:**
1. **Initial Check**: Inspect the reed switches on the bogies to ensure they illuminate when in the ultimate top or bottom position.
   
2. **If the robot is near the cutting area**: A retraction could be attempted.

3. **If retraction fails**: Try moving the robot to the top unsafe position, but this should only be done with slow mode enabled. 

4. **Manual Retrieval**: Should all else fail, manually retrieve the robot";table;Operators manual_RoboRail V2.2_170424.pdf;58
1cff424bdea0aced8bc84cc7608e5467;"J6: 0

A�er this, move robot to top not safe should be pressed.

Page 58/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I’m sorry, but I cannot view or analyze images directly. However, I can help you understand what key elements are typically found in a machine manual for a Roborail or similar equipment. Here are some common sections you might find:

1. **Introduction**: Overview of the Roborail machine, its purpose, and features.
   
2. **Safety Information**: Important safety precautions and guidelines to follow when operating the machine.

3. **Specifications**: Technical details such as dimensions, weight, power requirements, and operational capabilities.

4. **Components**: Diagrams or images labeling various parts of the machine, such as the control panel, wheels, sensors, and any mechanical components.

5. **Installation Instructions**: Step-by-step guidelines for setting up the machine, including any mounting or electrical connections required.

6. **Operating Procedures**: Instructions on how to start, operate, and stop the machine, including any necessary settings or adjustments.

7. **Maintenance**: Regular";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;58
fc89a2ecd25beb976a05a2725742b3d3;030:005:019: Could not connect to PowerMax 030:005:025: Emergency stop 030:005:024: Shock sensor has been triggered Serial communica�on to PowerMax control unit could not be started Emergency stop inhibits any next moves with the machine The torch mounted to the robot has collided, the machine will inhibit any (automa�c) moves During startup or start of a cut/marking, the machine will give this error. The physical emergency buton has been pressed or the emergency stop has not been reset yet. The machine will pop-up an error. Check whether plasma unit is enabled Check if the correct COM port has been selected in the se�ngs Check the wiring between the control unit and the plasma unit Skilled Pull the physical emergency stop, and reset the emergency stop in so�ware to enable the motors and pneuma�cs. Unskilled If the collision has occurred during the cu�ng progress, a retract could be used to solve the issue. Skilled;"The table provides information about specific error codes related to a Roborail machine's operation:

- **030:005:019**: Indicates a failure to connect to the PowerMax unit, suggesting checks on plasma unit activation, COM port settings, and wiring integrity.
  
- **030:005:025**: Relates to an emergency stop, which halts all machine movements. This can occur if the physical emergency button is pressed or not reset.

- **030:005:024**: Triggered by a shock sensor, indicating that the torch has collided, resulting in the machine stopping any automatic movements. If this happens during cutting, a retract may resolve the issue.

Actions required for these errors vary based on skill level: skilled users can reset systems and check settings, while unskilled users might need assistance with retraction after a collision.";table;Operators manual_RoboRail V2.2_170424.pdf;59
e3fc5e1514fd92fc4f121dfe9b14f5a7;"If the robot is in an abnormal posion, the robot needs to be manually jogged

Page 59/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

11 Create diagnosc data collecon Whenever there is a problem on your RoboRail machine, our technical support team is always ready to help you. Our team has several diagnosc tools at their disposal. To help you successfully it is very important that the following informaon is as complete as possible. Step 1. Advanced, Generate data collecon

Step 2. Create data collecon following the quesons in the screen:

Machine number on the type plate, • Descripon of What went wrong, • When did the problem start, • Other informaon HGG might need

Step 3. Add addional cung ﬁles from external applicaons

Create data collection

S tep 4. Create collecon Send to HGG

Page 60/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

You are now ready to send the informaon to HGG. We advise you to use an FTP server rather than email. Most email ﬁrewalls will block unrecognized ﬁle formats, also most emails have a data limit of 10 Mb or somemes 15 Mb per email. There are several free File Transfer Protocol servers available, HGG recommends WeTransfer: • E mail to HGG: service@hgg.nl • Enter your own e-mail address • Enter your machine number in the ‘Message’ so that it can easily be idenﬁed by HGG. Add your ﬁles. Click on the blue cross, browse to your ﬁles.

C+) Add your files Email to Your email Message ©

++

Files: • Most recent data collecon ﬁle, e.g.: 2024_02_25-12_13_24_341_.7z • Photos of the on-screen error messages. • Photos of the machine. • Photos of the part or cut that caused the problem. • A descripon of what went wrong. • Any drawings or design ﬁles of the part that caused the problem.

Page 61/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

12 Dismantling, disabling and scrapping The machine may no longer fit over time. The manufacturing process has changed or a different capacity is needed.

Perhaps another manufacturer would like to take over your machine. Contact HGG for a trade-in proposal.

If the machine is at the end of its life and repair or overhaul is not desired, contact HGG.

Dismantling and scrapping must be done in accordance with the instructions to preventinjury.";"I'm sorry, but I can't view images directly. However, I can help you describe typical key elements you might find in a Roborail machine manual. These could include:

1. **Safety Instructions**: Guidelines on the safe operation of the machine, including personal protective equipment (PPE) requirements.

2. **Machine Overview**: Diagrams or illustrations showing the main components of the Roborail, such as control panels, rail systems, and power sources.

3. **Operational Procedures**: Step-by-step instructions on how to operate the machine, including start-up and shutdown processes.

4. **Maintenance Guidelines**: Information on routine maintenance tasks, schedules, and troubleshooting tips to keep the machine in optimal condition.

5. **Technical Specifications**: Details about the machine's capabilities, such as load capacity, speed, power requirements, and compatibility with other systems.

6. **Wiring Diagrams**: Schematics showing the electrical layout and connections for troubleshooting and repair purposes.

7.";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;59
79e3309810e8ec03423ab535244b1002;WARNING! The machine must be dismantled according to instructions to avoid injury.;The table from the Roborail machine manual includes a critical warning that emphasizes the importance of following specific instructions for dismantling the machine. Failing to adhere to these guidelines may result in injuries. Proper dismantling procedures are essential for safe operation and maintenance of the equipment.;table;Operators manual_RoboRail V2.2_170424.pdf;62
d7fb703ff7c6131e81b08f4ffd62ebb9;"Batteries used in the machine or fluids must be disposed of according to local regulations.

Page 62/62

version 2.1 | 24-4-2024";"I'm sorry, but I cannot view images directly. However, I can help you understand typical key elements that might be found in a Roborail machine manual. These usually include:

1. **Introduction**: Overview of the machine, its purpose, and benefits.
  
2. **Specifications**: Technical data about the Roborail, such as dimensions, weight, power requirements, and operational capacity.

3. **Components**: Diagrams and descriptions of the different parts of the machine, such as the control panel, sensors, wheels, and frame.

4. **Operation Instructions**: Step-by-step guidelines on how to operate the machine, including starting and stopping procedures.

5. **Maintenance**: Information on routine maintenance tasks, troubleshooting common issues, and how to perform repairs.

6. **Safety Information**: Warnings and precautions users should take to avoid accidents or injuries while using the machine.

7. **Troubleshooting Guide**: A section to help identify and solve common problems";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;62
4a456f84e6d18f6b9ecb39a3148a439f;"FAQ Entry, no communication to PMAC

Whenever the PMAC has no communication in the software, the network needs to be checked. The internal network can be recognized by the yellow rj45 cat5 cables inside of the control cabinet.

The error notification for this issue looks like this:

Power PMAC connection error in RoboRail software     

Follow this flowchart to investigate the issue, more instructions are on the next pages:

Flowchart for solving PMAC connection issues

Steps to check Possible remedies PMAC connections errors in RoboRail software 1. Restart RoboRail Software 2. Power cylce machine 3. Needs deeper investigation by HGG Ping Successful Ping Pmac 192.168.7.10 Ping failed Power cycle machine Check wiring of PMAC Needs deeper investigation by HGG Ping robot controller Ping Succesful Ping 192.168.7.11 Bypass the switch Order new switch . Power cycle machine Needs deeper investigation by HGG Ping Failed ONS

To test the physical connection to the PMAC, it should be pinged:

1. Press windows start and type cmd, press enter.

Alle Apps Documenten —_instellingen Med Beste overeenkomst F Opdrachtprompt CmDust x86 Native Tools Command Prompt for VS 2017 x64_x86 Cross Tools Command Prompt for VS 2017 Instellingen © Opdrachtprompt vervangen door Windows PowerShell bij gebruik van

Alle Apps Documenten —_instellingen Med Beste overeenkomst F Opdrachtprompt CmDust x86 Native Tools Command Prompt for VS 2017 x64_x86 Cross Tools Command Prompt for VS 2017 Instellingen © Opdrachtprompt vervangen door Windows PowerShell bij gebruik van

2. Type “ping 192.168.7.10” and check the results

An example of a correct response:  

An example of a bad response:  

3. If the ping fails and mentions TTL expired in transit, try to ping 192.168.7.11 as well

The situation in the upper right corner should look like this:

Bypassing the switch:

1. Locate the empty RJ45 feedtrough on the right side of the control cabinet with the text “Internal”:

2. Unscrew the two crosshead screws and undo the coupler. 3. Use the couple to connect the ETH_RC and ETH_CK3 directly to each other:

4. Check if 192.168.7.10 can now be successfully pinged.";"I apologize, but I can't view images. However, I can help you understand what typical key elements might be found in a machine manual for a Roborail or similar equipment. Here are some common components you might expect:

1. **Introduction:** Overview of the Roborail machine, its purpose, and applications.

2. **Specifications:** Technical details such as dimensions, weight, power requirements, and performance capabilities.

3. **Safety Information:** Important safety warnings, precautions to take while operating, and emergency procedures.

4. **Components Description:** A breakdown of the machine's parts, including diagrams or illustrations with labels for each component.

5. **Operation Instructions:** Step-by-step guidelines on how to operate the machine, including startup and shutdown procedures.

6. **Maintenance Guidelines:** Recommendations for regular maintenance tasks, cleaning, inspections, and troubleshooting tips.

7. **Troubleshooting:** Common issues that may arise and their solutions, usually presented in a flowchart or step-by-step format.

8";compositeelement;FAQ No communication to PMAC.pdf;1
07d756a1450b1d3fc188ab2b10284d93;"  

Measurement instructions

FAQ RoboRail

Table of contents";"I'm sorry, but I can't see images. However, I can help describe typical key elements that might be found in a machine manual for a Roborail system. This could include:

1. **Introduction**: Overview of the Roborail system, its purpose, and applications.
  
2. **Components**: Detailed descriptions of each part of the machinery, such as the rail system, control unit, power supply, and safety features.

3. **Operating Instructions**: Step-by-step guidance on how to start, operate, and stop the machine.

4. **Maintenance Guidelines**: Instructions on regular maintenance, lubrication points, troubleshooting common issues, and replacement parts.

5. **Safety Precautions**: Important safety information to avoid accidents while operating the Roborail machine.

6. **Technical Specifications**: Data related to the operation parameters, such as speed, load capacity, power requirements, and dimensions.

7. **Diagrams and Illustrations**: Visual aids showing setup, wiring";compositeelement;FAQ_RoboRail_measurement_v0.0_020524.pdf;1
22c6c651109ca28516564c2754fbb219;1.1 1.2 1.3 1.4 1.5 2.2 2.3;"It seems you are referring to specific sections or entries in a table from a Roborail machine manual. Unfortunately, without the actual content or detailed descriptions of those sections (1.1, 1.2, 1.3, 1.4, 1.5, 2.2, 2.3), I cannot provide a summary.

If you can provide the specific information or context from those sections, I'd be happy to help summarize it!";table;FAQ_RoboRail_measurement_v0.0_020524.pdf;1
70a0e2cec67536d318a26966e62e9cbf;"1.

Introduction .......................................................................................................................................... 2

Text indicators .................................................................................................................................. 2

Remote control | screen ................................................................................................................... 2

Responsible persons ......................................................................................................................... 2

Related documents ........................................................................................................................... 2

Safety ................................................................................................................................................ 2

2. Tools ...................................................................................................................................................... 3

2.1 Caliper ............................................................................................................................................... 3

Protractor .......................................................................................................................................... 5

Tape measure ................................................................................................................................... 5

3. Measurements & data collection ............................................................................................................ 8

3.1 Measurements .................................................................................................................................. 8

3.2 Diagnostic data collection ................................................................................................................. 8

Page 1/10

version 0.0 | 2-5-2024";"I'm sorry, but I cannot see images or visuals. However, I can help you identify key elements typically found in a machine manual for a Roborail or similar equipment. Common elements can include:

1. **Safety Instructions**: Warnings and precautions to ensure safe operation.
2. **Specifications**: Technical details about the machine, such as dimensions, weight, and power requirements.
3. **Operating Instructions**: Step-by-step guidelines for using the machine effectively.
4. **Maintenance Information**: Recommendations for routine maintenance, troubleshooting tips, and how to replace parts.
5. **Control Panel Layout**: Diagrams or descriptions of the control panel, including buttons and indicators.
6. **Assembly Instructions**: Guidelines on how to set up or assemble the machine.
7. **Troubleshooting Guide**: Common issues and potential solutions.
8. **Wiring Diagrams**: Electrical schematics for installation or repairs.

If you need information about a specific element, let me know";compositeelement;FAQ_RoboRail_measurement_v0.0_020524.pdf;1
10a78976c1c7ec311b3d39942358c936;"Measurement instructions

FAQ RoboRail

1. Introduction

If you have problems with the cutting quality of the RoboRail machine, the technical service department of HGG may ask you to measure specific material and/or cuts. With the measurement results, together with a data collection of the machine, they can provide you targeted help to solve the problem.

This document describes the instructions to measure cuts in different shapes of metal profiles (refer to the images on page 10).

1.1 Text indicators

In this document: ▪ - Bullet points: - Bullet points: ➢ - Bullet points: - -

. describe the steps to perform

describe the steps to perform describe additional points of attention for use of the specific measurement tool refer to an image gives an additional explanation or instruction refers to instructions on the screen of the remote control

- Bullet points: > describe additional points of attention for use of the specific measurement tool

Bullet points: a4 refer to an image

Text written in italics: gives an additional explanation or instruction

Text written in italics: Text written in bold:

- Text written in bold: refers to instructions on the screen of the remote control

1.2 Remote control | screen

You must use the remote control to download a data collection for diagnostic purposes. This is the screen (on an adjustable arm) on the control unit.

1.3 Responsible persons

The measurement procedures that are written in this document are reserved for operators, mechanics and authorised persons.

1.4 Related documents

RoboRail operator’s manual - FAQ RoboRail Calibration - FAQ RoboRail FAT - schematics, as appropriate - parts lists - components supplier instruction handbooks - documents, drawings, data sheets and declarations

You can find these documents on the Internet Customer Portal.

1.5 Safety

Wear personal protective equipment (PPE) when you work with the machine.

Page 2/10

version 0.0 | 2-5-2024

  

Measurement instructions

FAQ RoboRail

Make sure to remain at a safe distance from moving parts of the machine. This also applies to persons who enter the work area.

Obey the safety instructions as written in the operator’s manual of the RoboRail.";I'm sorry, but I can't view images. However, if you can describe the image or provide details about its contents, I'd be happy to help explain or summarize the key elements. Let me know how you'd like to proceed!;compositeelement;FAQ_RoboRail_measurement_v0.0_020524.pdf;2
c5dd801dd02df354f4c5899d555da569;"2. Tools

Depending on the size/type of the material/cut, you need one of the following measurement tools.

2.1 Caliper

A caliper is an instrument that you use to measure: - - -

the distance between two opposite sides of a material or cut the inner diameter of a material or cut the outer diameter of a material

It is applicable to measure cutting sizes and material with a maximum length of 300 mm (12”).

Preferred tool:   digital      Caliper with a rated accuracy of 0,1 mm (0.004”)   Alternative tool:   analog     

Images: examples of a digital and analog caliper

How to use a caliper

➢

If you use a digital caliper, also refer to the user manual of your specific type.

THUMB WHEEL        

THUMB WHEEL  

TERAD ae ~ ae - f 5 — _- IMPERIAL SCALE - ‘5 Bry / EXTERNAL JAWS.

➢ Make sure that you use a caliper of an appropriate length. ➢ Use the locking screw to lock the position of the jaws. ➢ Digital caliper: use the thumb wheel for fine adjustment of the jaws.

Page 3/10

version 0.0 | 2-5-2024

  

Measurement instructions

FAQ RoboRail

To measure the inside of a material or cut ( Image 1): ▪ Put the internal jaws inside the material that you intend to measure. Extend the jaws to touch the

material and lock them.

Image 1 Inside measurement [digital caliper | 30,06 mm]

To measure the outside of a material ( Image 2 | Image 3): ▪ Put the external jaws around the material that you intend to measure. Close the jaws and lock them.

   Image 2  Outside measurement   [digital caliper | 35,51 mm]   Image 3  Outside measurement  [digital caliper | 100,51  mm]  

Subsequently: ▪ Read the measurement result on the display (digital caliper) or scale (analog caliper). ▪ Record the measurement result.

Page 4/10

version 0.0 | 2-5-2024

  

Measurement instructions

FAQ RoboRail

2.2 Protractor

A protractor is an instrument that you use to measure angles of the material.

Preferred tool:   digital   Alternative tool:   analog         Protractor with a rated accuracy of 0,1° (0.1°)  

Images: examples of a digital and analog protractor";"I’m unable to view images directly. However, I can help you summarize typical key elements you might find in a Roborail machine manual, such as:

1. **Introduction and Overview**: A section that describes the purpose and functions of the Roborail machine.

2. **Components Diagram**: Visuals or diagrams labeling significant parts of the machine, such as sensors, motors, and control panels.

3. **Operating Instructions**: Step-by-step guidance on how to operate the machine, including starting and stopping procedures.

4. **Safety Guidelines**: Important safety precautions and emergency procedures to ensure safe operation.

5. **Maintenance and Troubleshooting**: Information about regular maintenance tasks, common issues, and troubleshooting tips.

6. **Technical Specifications**: Details on the machine's specifications, including dimensions, power requirements, and performance metrics.

7. **Wiring Schematics**: Diagrams that show the electrical connections within the machine for assistance in repairs or modifications.

8. **";compositeelement;FAQ_RoboRail_measurement_v0.0_020524.pdf;3
